"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"8600000US02144","ZCTA5 02144","24539","912",
"8600000US02145","ZCTA5 02145","24807","900",
"8600000US02148","ZCTA5 02148","60293","100",
"8600000US02149","ZCTA5 02149","42717","40",
"8600000US02150","ZCTA5 02150","37074","34",
"8600000US02151","ZCTA5 02151","53268","67",
"8600000US02152","ZCTA5 02152","17992","32",
"8600000US02155","ZCTA5 02155","59193","512",
"8600000US02163","ZCTA5 02163","2208","517",
"8600000US02169","ZCTA5 02169","55408","732",
"8600000US02170","ZCTA5 02170","19318","1042",
"8600000US02171","ZCTA5 02171","18194","824",
"8600000US02176","ZCTA5 02176","27509","45",
"8600000US02180","ZCTA5 02180","21611","29",
"8600000US02184","ZCTA5 02184","36543","36",
"8600000US02186","ZCTA5 02186","27204","51",
"8600000US02188","ZCTA5 02188","14642","760",
"8600000US02189","ZCTA5 02189","15128","782",
"8600000US02190","ZCTA5 02190","16667","735",
"8600000US02191","ZCTA5 02191","8378","452",
"8600000US02199","ZCTA5 02199","1359","207",
"8600000US02203","ZCTA5 02203","0","12",
"8600000US02210","ZCTA5 02210","1984","279",
"8600000US02215","ZCTA5 02215","24046","1217",
"8600000US02301","ZCTA5 02301","59275","1099",
"8600000US02302","ZCTA5 02302","34992","1097",
"8600000US02322","ZCTA5 02322","4421","21",
"8600000US02324","ZCTA5 02324","26931","69",
"8600000US02330","ZCTA5 02330","11541","24",
"8600000US02332","ZCTA5 02332","15208","23",
"8600000US02333","ZCTA5 02333","13996","29",
"8600000US02338","ZCTA5 02338","7629","18",
"8600000US02339","ZCTA5 02339","14120","30",
"8600000US02341","ZCTA5 02341","10316","28",
"8600000US02343","ZCTA5 02343","10795","228",
"8600000US02346","ZCTA5 02346","23541","52",
"8600000US02347","ZCTA5 02347","10933","36",
"8600000US02351","ZCTA5 02351","16081","24",
"8600000US02356","ZCTA5 02356","12923","475",
"8600000US02357","ZCTA5 02357","938","219",
"8600000US02359","ZCTA5 02359","18006","28",
"8600000US02360","ZCTA5 02360","57275","87",
"8600000US02364","ZCTA5 02364","12846","19",
"8600000US02366","ZCTA5 02366","139","75",
"8600000US02367","ZCTA5 02367","2840","29",
"8600000US02368","ZCTA5 02368","33265","234",
"8600000US02370","ZCTA5 02370","17616","21",
"8600000US02375","ZCTA5 02375","9687","459",
"8600000US02379","ZCTA5 02379","6981","33",
"8600000US02382","ZCTA5 02382","14643","23",
"8600000US02420","ZCTA5 02420","13947","418",
"8600000US02421","ZCTA5 02421","18359","421",
"8600000US02445","ZCTA5 02445","20723","850",
"8600000US02446","ZCTA5 02446","28796","726",
"8600000US02451","ZCTA5 02451","17454","849",
"8600000US02452","ZCTA5 02452","15495","732",
"8600000US02453","ZCTA5 02453","28959","994",
"8600000US02457","ZCTA5 02457","1334","230",
"8600000US02458","ZCTA5 02458","12093","659",
"8600000US02459","ZCTA5 02459","18519","836",
"8600000US02460","ZCTA5 02460","9591","671",
"8600000US02461","ZCTA5 02461","7099","514",
"8600000US02462","ZCTA5 02462","1306","172",
"8600000US02464","ZCTA5 02464","2868","374",
"8600000US02465","ZCTA5 02465","11499","572",
"8600000US02466","ZCTA5 02466","8973","451",
"8600000US02467","ZCTA5 02467","23724","1316",
"8600000US02468","ZCTA5 02468","5374","506",
"8600000US02472","ZCTA5 02472","32943","100",
"8600000US02474","ZCTA5 02474","27113","617",
"8600000US02476","ZCTA5 02476","16615","616",
"8600000US02478","ZCTA5 02478","25110","90",
"8600000US02481","ZCTA5 02481","16320","418",
